rowid,week,location,num_cases,pathogen,year,current_week
1518,06,Arkansas,5,lgn,2017,2
1519,06,Louisiana,3,lgn,2017,0
1520,06,Oklahoma,0,lgn,2017,0
1521,06,Texas,15,lgn,2017,3
1522,06,Mountain,25,lgn,2017,7
1523,06,Arizona,11,lgn,2017,2
1524,06,Colorado,5,lgn,2017,2
1525,06,Idaho,0,lgn,2017,0
1526,06,Montana,3,lgn,2017,1
1527,06,Nevada,1,lgn,2017,1
1528,06,New Mexico,1,lgn,2017,0
1529,06,Utah,3,lgn,2017,1
1530,06,Wyoming,1,lgn,2017,0
1531,06,Pacific,96,lgn,2017,10
1533,06,California,91,lgn,2017,9
1535,06,Oregon,3,lgn,2017,0
1536,06,Washington,1,lgn,2017,1
1538,06,Commonwealth of Northern Mariana Islands,0,lgn,2017,0
1540,06,Puerto Rico,1,lgn,2017,0
1541,06,U.S. Virgin Islands,0,lgn,2017,0
1542,06,United States,1478,shig,2017,249
1543,06,New England,35,shig,2017,1
1544,06,Connecticut,7,shig,2017,0
1545,06,Maine,0,shig,2017,0
1546,06,Massachusetts,20,shig,2017,0
1547,06,New Hampshire,5,shig,2017,0
1548,06,Rhode Island,1,shig,2017,0
1549,06,Vermont,2,shig,2017,1
1550,06,Middle Atlantic,148,shig,2017,24
1551,06,New Jersey,49,shig,2017,10
1552,06,New York (excluding New York City),11,shig,2017,3
1553,06,New York City,38,shig,2017,3
1554,06,Pennsylvania,50,shig,2017,8
1555,06,East North Central,281,shig,2017,40
1556,06,Illinois,36,shig,2017,10
1557,06,Indiana,11,shig,2017,1
1558,06,Michigan,56,shig,2017,13
1559,06,Ohio,117,shig,2017,12
1560,06,Wisconsin,61,shig,2017,4
1561,06,West North Central,88,shig,2017,9
1562,06,Iowa,14,shig,2017,0
1563,06,Kansas,37,shig,2017,6
1564,06,Minnesota,0,shig,2017,0
1565,06,Missouri,31,shig,2017,2
1566,06,Nebraska,5,shig,2017,0
1567,06,North Dakota,0,shig,2017,0
1568,06,South Dakota,1,shig,2017,1
1569,06,South Atlantic,266,shig,2017,57
1570,06,Delaware,12,shig,2017,3
1571,06,District of Columbia,2,shig,2017,0
1572,06,Florida,85,shig,2017,22
1573,06,Georgia,58,shig,2017,11
1574,06,Maryland,28,shig,2017,4
1575,06,North Carolina,38,shig,2017,11
1576,06,South Carolina,21,shig,2017,3
1577,06,Virginia,20,shig,2017,3
1578,06,West Virginia,2,shig,2017,0
1579,06,East South Central,125,shig,2017,22
1580,06,Alabama,33,shig,2017,4
1581,06,Kentucky,48,shig,2017,13
1582,06,Mississippi,19,shig,2017,2
1583,06,Tennessee,25,shig,2017,3
1584,06,West South Central,186,shig,2017,46
1585,06,Arkansas,29,shig,2017,5
1586,06,Louisiana,27,shig,2017,7
1587,06,Oklahoma,11,shig,2017,1
1588,06,Texas,119,shig,2017,33
1589,06,Mountain,94,shig,2017,10
1590,06,Arizona,52,shig,2017,3
1591,06,Colorado,19,shig,2017,2
1592,06,Idaho,3,shig,2017,0
1593,06,Montana,0,shig,2017,0
1594,06,Nevada,5,shig,2017,1
1595,06,New Mexico,12,shig,2017,4
1596,06,Utah,3,shig,2017,0
1597,06,Wyoming,0,shig,2017,0
1598,06,Pacific,255,shig,2017,40
1600,06,California,238,shig,2017,39
1602,06,Oregon,8,shig,2017,0
1603,06,Washington,7,shig,2017,1
1604,06,American Samoa,0,shig,2017,0
1605,06,Commonwealth of Northern Mariana Islands,0,shig,2017,0
1607,06,Puerto Rico,1,shig,2017,0
1608,06,U.S. Virgin Islands,0,shig,2017,0
1073,05,United States,551,crypto,2017,118
1074,05,New England,25,crypto,2017,9
1075,05,Connecticut,3,crypto,2017,2
1076,05,Maine,4,crypto,2017,0
1077,05,Massachusetts,12,crypto,2017,4
1078,05,New Hampshire,1,crypto,2017,1
1079,05,Rhode Island,2,crypto,2017,2
1080,05,Vermont,3,crypto,2017,0
1081,05,Middle Atlantic,70,crypto,2017,8
1082,05,New Jersey,11,crypto,2017,2
1083,05,New York (excluding New York City),14,crypto,2017,0
1084,05,New York City,20,crypto,2017,1
1085,05,Pennsylvania,25,crypto,2017,5
1086,05,East North Central,135,crypto,2017,31
1087,05,Illinois,27,crypto,2017,6
1088,05,Indiana,15,crypto,2017,3
1089,05,Michigan,25,crypto,2017,8
1090,05,Ohio,26,crypto,2017,7
1091,05,Wisconsin,42,crypto,2017,7
1092,05,West North Central,48,crypto,2017,8
1093,05,Iowa,15,crypto,2017,2
1094,05,Kansas,4,crypto,2017,0
1095,05,Minnesota,0,crypto,2017,0
1096,05,Missouri,12,crypto,2017,4
1097,05,Nebraska,11,crypto,2017,1
1098,05,North Dakota,0,crypto,2017,0
1099,05,South Dakota,6,crypto,2017,1
1100,05,South Atlantic,88,crypto,2017,17
1101,05,Delaware,0,crypto,2017,0
1102,05,District of Columbia,0,crypto,2017,0
1103,05,Florida,29,crypto,2017,6
1104,05,Georgia,22,crypto,2017,2
1105,05,Maryland,5,crypto,2017,2
1106,05,North Carolina,16,crypto,2017,4
1107,05,South Carolina,5,crypto,2017,1
1108,05,Virginia,8,crypto,2017,1
1109,05,West Virginia,3,crypto,2017,1
1110,05,East South Central,35,crypto,2017,8
1111,05,Alabama,13,crypto,2017,2
1112,05,Kentucky,7,crypto,2017,4
1113,05,Mississippi,3,crypto,2017,0
1114,05,Tennessee,12,crypto,2017,2
1115,05,West South Central,44,crypto,2017,13
1116,05,Arkansas,4,crypto,2017,2
1117,05,Louisiana,9,crypto,2017,4
1118,05,Oklahoma,5,crypto,2017,1
1119,05,Texas,26,crypto,2017,6
1120,05,Mountain,55,crypto,2017,12
1121,05,Arizona,12,crypto,2017,1
1122,05,Colorado,20,crypto,2017,4
1123,05,Idaho,5,crypto,2017,2
1124,05,Montana,2,crypto,2017,1
1125,05,Nevada,1,crypto,2017,0
1126,05,New Mexico,6,crypto,2017,2
1127,05,Utah,8,crypto,2017,2
1128,05,Wyoming,1,crypto,2017,0
1129,05,Pacific,51,crypto,2017,12
1131,05,California,37,crypto,2017,7
1133,05,Oregon,11,crypto,2017,3
1134,05,Washington,0,crypto,2017,0
1136,05,Commonwealth of Northern Mariana Islands,0,crypto,2017,0
1138,05,Puerto Rico,0,crypto,2017,0
1139,05,U.S. Virgin Islands,0,crypto,2017,0
1274,05,United States,337,stec,2017,79
1275,05,New England,16,stec,2017,4
1276,05,Connecticut,1,stec,2017,0
1277,05,Maine,0,stec,2017,0
1278,05,Massachusetts,13,stec,2017,3
1279,05,New Hampshire,1,stec,2017,0
1280,05,Rhode Island,0,stec,2017,0
1281,05,Vermont,1,stec,2017,1
1282,05,Middle Atlantic,44,stec,2017,11
1283,05,New Jersey,9,stec,2017,3
1284,05,New York (excluding New York City),9,stec,2017,3
1285,05,New York City,12,stec,2017,3
1286,05,Pennsylvania,14,stec,2017,2
1287,05,East North Central,46,stec,2017,9
1288,05,Illinois,9,stec,2017,4
1289,05,Indiana,3,stec,2017,0
1290,05,Michigan,11,stec,2017,2
1291,05,Ohio,10,stec,2017,1
1292,05,Wisconsin,13,stec,2017,2
1293,05,West North Central,39,stec,2017,4
1294,05,Iowa,8,stec,2017,0
1295,05,Kansas,6,stec,2017,1
1296,05,Minnesota,0,stec,2017,0
1297,05,Missouri,10,stec,2017,2
1298,05,Nebraska,7,stec,2017,1
1299,05,North Dakota,4,stec,2017,0
1300,05,South Dakota,4,stec,2017,0
1301,05,South Atlantic,46,stec,2017,9
1302,05,Delaware,0,stec,2017,0
1303,05,District of Columbia,0,stec,2017,0
1304,05,Florida,9,stec,2017,5
1305,05,Georgia,12,stec,2017,0
1306,05,Maryland,11,stec,2017,1
1307,05,North Carolina,3,stec,2017,0
1308,05,South Carolina,3,stec,2017,0
1309,05,Virginia,8,stec,2017,3
1310,05,West Virginia,0,stec,2017,0
1311,05,East South Central,26,stec,2017,6
1312,05,Alabama,3,stec,2017,0
1313,05,Kentucky,3,stec,2017,0
1314,05,Mississippi,2,stec,2017,1
1315,05,Tennessee,18,stec,2017,5
1316,05,West South Central,47,stec,2017,10
1317,05,Arkansas,2,stec,2017,0
1318,05,Louisiana,2,stec,2017,1
1319,05,Oklahoma,1,stec,2017,0
1320,05,Texas,42,stec,2017,9
1321,05,Mountain,44,stec,2017,14
1322,05,Arizona,10,stec,2017,2
1323,05,Colorado,17,stec,2017,8
1324,05,Idaho,11,stec,2017,3
1325,05,Montana,0,stec,2017,0
1326,05,Nevada,2,stec,2017,0
1327,05,New Mexico,1,stec,2017,0
1328,05,Utah,3,stec,2017,1
1329,05,Wyoming,0,stec,2017,0
1330,05,Pacific,29,stec,2017,12
1332,05,California,19,stec,2017,6
1334,05,Oregon,5,stec,2017,2
1335,05,Washington,0,stec,2017,0
1336,05,American Samoa,0,stec,2017,0
1337,05,Commonwealth of Northern Mariana Islands,0,stec,2017,0
1339,05,Puerto Rico,0,stec,2017,0
1340,05,U.S. Virgin Islands,0,stec,2017,0
1140,05,United States,1082,grd,2017,232
1141,05,New England,73,grd,2017,20
1142,05,Connecticut,19,grd,2017,4
1143,05,Maine,5,grd,2017,0
1144,05,Massachusetts,40,grd,2017,11
1145,05,New Hampshire,6,grd,2017,2
1146,05,Rhode Island,3,grd,2017,3
1148,05,Middle Atlantic,206,grd,2017,52
1149,05,New Jersey,37,grd,2017,6
1150,05,New York (excluding New York City),57,grd,2017,14
1151,05,New York City,75,grd,2017,22
1152,05,Pennsylvania,37,grd,2017,10
1153,05,East North Central,124,grd,2017,30
1155,05,Indiana,10,grd,2017,1
1156,05,Michigan,41,grd,2017,11
1157,05,Ohio,40,grd,2017,8
1158,05,Wisconsin,33,grd,2017,10
1159,05,West North Central,79,grd,2017,14
1160,05,Iowa,19,grd,2017,3
1161,05,Kansas,11,grd,2017,1
1162,05,Minnesota,0,grd,2017,0
1163,05,Missouri,21,grd,2017,2
1164,05,Nebraska,15,grd,2017,5
1165,05,North Dakota,2,grd,2017,0
1166,05,South Dakota,11,grd,2017,3
1167,05,South Atlantic,216,grd,2017,36
1168,05,Delaware,0,grd,2017,0
1169,05,District of Columbia,4,grd,2017,0
1170,05,Florida,103,grd,2017,17
1171,05,Georgia,54,grd,2017,12
1172,05,Maryland,18,grd,2017,1
1173,05,North Carolina,0,grd,2017,0
1174,05,South Carolina,13,grd,2017,2
1175,05,Virginia,11,grd,2017,1
1176,05,West Virginia,13,grd,2017,3
1177,05,East South Central,20,grd,2017,3
1178,05,Alabama,20,grd,2017,3
1182,05,West South Central,7,grd,2017,2
1183,05,Arkansas,6,grd,2017,2
1184,05,Louisiana,1,grd,2017,0
1187,05,Mountain,108,grd,2017,22
1188,05,Arizona,18,grd,2017,1
1189,05,Colorado,42,grd,2017,9
1190,05,Idaho,14,grd,2017,3
1191,05,Montana,4,grd,2017,1
1192,05,Nevada,4,grd,2017,2
1193,05,New Mexico,8,grd,2017,2
1194,05,Utah,15,grd,2017,4
1195,05,Wyoming,3,grd,2017,0
1196,05,Pacific,249,grd,2017,53
1198,05,California,222,grd,2017,45
1200,05,Oregon,12,grd,2017,3
1201,05,Washington,4,grd,2017,3
1202,05,American Samoa,0,grd,2017,0
1203,05,Commonwealth of Northern Mariana Islands,0,grd,2017,0
1205,05,Puerto Rico,0,grd,2017,0
1206,05,U.S. Virgin Islands,0,grd,2017,0
1207,05,United States,458,lgn,2017,94
1208,05,New England,17,lgn,2017,2
1209,05,Connecticut,4,lgn,2017,1
1210,05,Maine,1,lgn,2017,0
1211,05,Massachusetts,7,lgn,2017,1
1212,05,New Hampshire,4,lgn,2017,0
1213,05,Rhode Island,1,lgn,2017,0
1214,05,Vermont,0,lgn,2017,0
1215,05,Middle Atlantic,88,lgn,2017,19
1216,05,New Jersey,9,lgn,2017,2
1217,05,New York (excluding New York City),23,lgn,2017,8
1218,05,New York City,31,lgn,2017,4
1219,05,Pennsylvania,25,lgn,2017,5
1220,05,East North Central,88,lgn,2017,14
1221,05,Illinois,20,lgn,2017,6
1222,05,Indiana,7,lgn,2017,2
1223,05,Michigan,17,lgn,2017,3
1224,05,Ohio,42,lgn,2017,3
1225,05,Wisconsin,2,lgn,2017,0
1226,05,West North Central,26,lgn,2017,7
1227,05,Iowa,4,lgn,2017,1
1228,05,Kansas,2,lgn,2017,1
1229,05,Minnesota,6,lgn,2017,0
1230,05,Missouri,9,lgn,2017,3
1231,05,Nebraska,3,lgn,2017,0
1232,05,North Dakota,1,lgn,2017,1
1233,05,South Dakota,1,lgn,2017,1
1234,05,South Atlantic,82,lgn,2017,17
1235,05,Delaware,2,lgn,2017,0
1236,05,District of Columbia,0,lgn,2017,0
1237,05,Florida,34,lgn,2017,9
1238,05,Georgia,11,lgn,2017,1
1239,05,Maryland,13,lgn,2017,2
1240,05,North Carolina,11,lgn,2017,3
1241,05,South Carolina,3,lgn,2017,0
1242,05,Virginia,2,lgn,2017,0
1243,05,West Virginia,6,lgn,2017,2
1244,05,East South Central,35,lgn,2017,12
1245,05,Alabama,5,lgn,2017,0
1246,05,Kentucky,19,lgn,2017,11
1247,05,Mississippi,0,lgn,2017,0
1248,05,Tennessee,11,lgn,2017,1
1249,05,West South Central,18,lgn,2017,4
1250,05,Arkansas,3,lgn,2017,1
1251,05,Louisiana,3,lgn,2017,1
1252,05,Oklahoma,0,lgn,2017,0
1253,05,Texas,12,lgn,2017,2
1254,05,Mountain,18,lgn,2017,2
1255,05,Arizona,9,lgn,2017,1
1256,05,Colorado,3,lgn,2017,1
1257,05,Idaho,0,lgn,2017,0
1258,05,Montana,2,lgn,2017,0
1259,05,Nevada,0,lgn,2017,0
1260,05,New Mexico,1,lgn,2017,0
1261,05,Utah,2,lgn,2017,0
1262,05,Wyoming,1,lgn,2017,0
1263,05,Pacific,86,lgn,2017,17
1265,05,California,82,lgn,2017,16
1267,05,Oregon,3,lgn,2017,0
1268,05,Washington,0,lgn,2017,0
1270,05,Commonwealth of Northern Mariana Islands,0,lgn,2017,0
1272,05,Puerto Rico,1,lgn,2017,0
1273,05,U.S. Virgin Islands,0,lgn,2017,0
1274,05,United States,1229,shig,2017,257
1275,05,New England,34,shig,2017,8
1276,05,Connecticut,7,shig,2017,0
1277,05,Maine,0,shig,2017,0
1278,05,Massachusetts,20,shig,2017,6
1279,05,New Hampshire,5,shig,2017,2
1280,05,Rhode Island,1,shig,2017,0
1281,05,Vermont,1,shig,2017,0
1282,05,Middle Atlantic,124,shig,2017,26
1283,05,New Jersey,39,shig,2017,12
1284,05,New York (excluding New York City),8,shig,2017,2
1285,05,New York City,35,shig,2017,6
1286,05,Pennsylvania,42,shig,2017,6
1287,05,East North Central,241,shig,2017,53
1288,05,Illinois,26,shig,2017,7
1289,05,Indiana,10,shig,2017,2
1290,05,Michigan,43,shig,2017,12
1291,05,Ohio,105,shig,2017,19
1292,05,Wisconsin,57,shig,2017,13
1293,05,West North Central,79,shig,2017,13
1294,05,Iowa,14,shig,2017,5
1295,05,Kansas,31,shig,2017,2
1296,05,Minnesota,0,shig,2017,0
1297,05,Missouri,29,shig,2017,6
1298,05,Nebraska,5,shig,2017,0
1299,05,North Dakota,0,shig,2017,0
1300,05,South Dakota,0,shig,2017,0
1301,05,South Atlantic,209,shig,2017,37
1302,05,Delaware,9,shig,2017,2
1303,05,District of Columbia,2,shig,2017,0
1304,05,Florida,63,shig,2017,7
1305,05,Georgia,47,shig,2017,7
1306,05,Maryland,24,shig,2017,6
1307,05,North Carolina,27,shig,2017,7
1308,05,South Carolina,18,shig,2017,1
1309,05,Virginia,17,shig,2017,7
1310,05,West Virginia,2,shig,2017,0
1311,05,East South Central,103,shig,2017,18
1312,05,Alabama,29,shig,2017,5
1313,05,Kentucky,35,shig,2017,5
1314,05,Mississippi,17,shig,2017,4
1315,05,Tennessee,22,shig,2017,4
1316,05,West South Central,140,shig,2017,41
1317,05,Arkansas,24,shig,2017,11
1318,05,Louisiana,20,shig,2017,7
1319,05,Oklahoma,10,shig,2017,1
1320,05,Texas,86,shig,2017,22
1321,05,Mountain,84,shig,2017,17
1322,05,Arizona,49,shig,2017,5
1323,05,Colorado,17,shig,2017,9
1324,05,Idaho,3,shig,2017,1
1325,05,Montana,0,shig,2017,0
1326,05,Nevada,4,shig,2017,1
1327,05,New Mexico,8,shig,2017,1
1328,05,Utah,3,shig,2017,0
1329,05,Wyoming,0,shig,2017,0
1330,05,Pacific,215,shig,2017,44
1332,05,California,199,shig,2017,39
1334,05,Oregon,8,shig,2017,2
1335,05,Washington,6,shig,2017,2
1336,05,American Samoa,0,shig,2017,0
1337,05,Commonwealth of Northern Mariana Islands,0,shig,2017,0
1339,05,Puerto Rico,1,shig,2017,0
1340,05,U.S. Virgin Islands,0,shig,2017,0
805,04,United States,433,crypto,2017,127
806,04,New England,16,crypto,2017,5
807,04,Connecticut,1,crypto,2017,0
808,04,Maine,4,crypto,2017,2
809,04,Massachusetts,8,crypto,2017,1
810,04,New Hampshire,0,crypto,2017,0
811,04,Rhode Island,0,crypto,2017,0
812,04,Vermont,3,crypto,2017,2
813,04,Middle Atlantic,62,crypto,2017,17
814,04,New Jersey,9,crypto,2017,3
815,04,New York (excluding New York City),14,crypto,2017,3
816,04,New York City,19,crypto,2017,6
817,04,Pennsylvania,20,crypto,2017,5
818,04,East North Central,104,crypto,2017,28
819,04,Illinois,21,crypto,2017,4
820,04,Indiana,12,crypto,2017,3
821,04,Michigan,17,crypto,2017,6
822,04,Ohio,19,crypto,2017,2
823,04,Wisconsin,35,crypto,2017,13
824,04,West North Central,40,crypto,2017,10
825,04,Iowa,13,crypto,2017,4
826,04,Kansas,4,crypto,2017,0
827,04,Minnesota,0,crypto,2017,0
828,04,Missouri,8,crypto,2017,2
829,04,Nebraska,10,crypto,2017,2
830,04,North Dakota,0,crypto,2017,0
831,04,South Dakota,5,crypto,2017,2
832,04,South Atlantic,71,crypto,2017,17
833,04,Delaware,0,crypto,2017,0
834,04,District of Columbia,0,crypto,2017,0
835,04,Florida,23,crypto,2017,4
836,04,Georgia,20,crypto,2017,3
837,04,Maryland,3,crypto,2017,2
838,04,North Carolina,12,crypto,2017,2
839,04,South Carolina,4,crypto,2017,2
840,04,Virginia,7,crypto,2017,4
841,04,West Virginia,2,crypto,2017,0
842,04,East South Central,27,crypto,2017,9
843,04,Alabama,11,crypto,2017,2
844,04,Kentucky,3,crypto,2017,0
845,04,Mississippi,3,crypto,2017,3
846,04,Tennessee,10,crypto,2017,4
847,04,West South Central,31,crypto,2017,9
848,04,Arkansas,2,crypto,2017,0
849,04,Louisiana,5,crypto,2017,2
850,04,Oklahoma,4,crypto,2017,1
851,04,Texas,20,crypto,2017,6
852,04,Mountain,43,crypto,2017,19
853,04,Arizona,11,crypto,2017,6
854,04,Colorado,16,crypto,2017,7
855,04,Idaho,3,crypto,2017,2
856,04,Montana,1,crypto,2017,1
857,04,Nevada,1,crypto,2017,0
858,04,New Mexico,4,crypto,2017,2
859,04,Utah,6,crypto,2017,1
860,04,Wyoming,1,crypto,2017,0
861,04,Pacific,39,crypto,2017,13
863,04,California,30,crypto,2017,12
865,04,Oregon,8,crypto,2017,1
866,04,Washington,0,crypto,2017,0
868,04,Commonwealth of Northern Mariana Islands,0,crypto,2017,0
870,04,Puerto Rico,0,crypto,2017,0
871,04,U.S. Virgin Islands,0,crypto,2017,0
1006,04,United States,258,stec,2017,77
1007,04,New England,12,stec,2017,1
1008,04,Connecticut,1,stec,2017,0
1009,04,Maine,0,stec,2017,0
1010,04,Massachusetts,10,stec,2017,1
1011,04,New Hampshire,1,stec,2017,0
1012,04,Rhode Island,0,stec,2017,0
1013,04,Vermont,0,stec,2017,0
1014,04,Middle Atlantic,33,stec,2017,11
1015,04,New Jersey,6,stec,2017,1
1016,04,New York (excluding New York City),6,stec,2017,3
1017,04,New York City,9,stec,2017,4
1018,04,Pennsylvania,12,stec,2017,3
1019,04,East North Central,37,stec,2017,6
1020,04,Illinois,5,stec,2017,1
1021,04,Indiana,3,stec,2017,0
1022,04,Michigan,9,stec,2017,1
1023,04,Ohio,9,stec,2017,3
1024,04,Wisconsin,11,stec,2017,1
1025,04,West North Central,35,stec,2017,15
1026,04,Iowa,8,stec,2017,3
1027,04,Kansas,5,stec,2017,2
1028,04,Minnesota,0,stec,2017,0
1029,04,Missouri,8,stec,2017,4
1030,04,Nebraska,6,stec,2017,2
1031,04,North Dakota,4,stec,2017,1
1032,04,South Dakota,4,stec,2017,3
1033,04,South Atlantic,37,stec,2017,8
1034,04,Delaware,0,stec,2017,0
1035,04,District of Columbia,0,stec,2017,0
1036,04,Florida,4,stec,2017,1
1037,04,Georgia,12,stec,2017,4
1038,04,Maryland,10,stec,2017,2
1039,04,North Carolina,3,stec,2017,1
1040,04,South Carolina,3,stec,2017,0
1041,04,Virginia,5,stec,2017,0
1042,04,West Virginia,0,stec,2017,0
1043,04,East South Central,20,stec,2017,5
1044,04,Alabama,3,stec,2017,0
1045,04,Kentucky,3,stec,2017,2
1046,04,Mississippi,1,stec,2017,0
1047,04,Tennessee,13,stec,2017,3
1048,04,West South Central,37,stec,2017,16
1049,04,Arkansas,2,stec,2017,2
1050,04,Louisiana,1,stec,2017,0
1051,04,Oklahoma,1,stec,2017,1
1052,04,Texas,33,stec,2017,13
1053,04,Mountain,30,stec,2017,8
1054,04,Arizona,8,stec,2017,3
1055,04,Colorado,9,stec,2017,4
1056,04,Idaho,8,stec,2017,0
1057,04,Montana,0,stec,2017,0
1058,04,Nevada,2,stec,2017,0
1059,04,New Mexico,1,stec,2017,0
1060,04,Utah,2,stec,2017,1
1061,04,Wyoming,0,stec,2017,0
1062,04,Pacific,17,stec,2017,7
1064,04,California,13,stec,2017,6
1066,04,Oregon,3,stec,2017,1
1067,04,Washington,0,stec,2017,0
1068,04,American Samoa,0,stec,2017,0
1069,04,Commonwealth of Northern Mariana Islands,0,stec,2017,0
1071,04,Puerto Rico,0,stec,2017,0
1072,04,U.S. Virgin Islands,0,stec,2017,0
872,04,United States,850,grd,2017,270
873,04,New England,53,grd,2017,19
874,04,Connecticut,15,grd,2017,4
875,04,Maine,5,grd,2017,4
876,04,Massachusetts,29,grd,2017,11
877,04,New Hampshire,4,grd,2017,0
878,04,Rhode Island,0,grd,2017,0
880,04,Middle Atlantic,154,grd,2017,47
881,04,New Jersey,31,grd,2017,8
882,04,New York (excluding New York City),43,grd,2017,18
883,04,New York City,53,grd,2017,16
884,04,Pennsylvania,27,grd,2017,5
885,04,East North Central,94,grd,2017,31
887,04,Indiana,9,grd,2017,5
888,04,Michigan,30,grd,2017,4
889,04,Ohio,32,grd,2017,16
890,04,Wisconsin,23,grd,2017,6
891,04,West North Central,65,grd,2017,13
892,04,Iowa,16,grd,2017,1
893,04,Kansas,10,grd,2017,1
894,04,Minnesota,0,grd,2017,0
895,04,Missouri,19,grd,2017,3
896,04,Nebraska,10,grd,2017,4
897,04,North Dakota,2,grd,2017,1
898,04,South Dakota,8,grd,2017,3
899,04,South Atlantic,180,grd,2017,62
900,04,Delaware,0,grd,2017,0
901,04,District of Columbia,4,grd,2017,1
902,04,Florida,86,grd,2017,26
903,04,Georgia,42,grd,2017,16
904,04,Maryland,17,grd,2017,8
905,04,North Carolina,0,grd,2017,0
906,04,South Carolina,11,grd,2017,4
907,04,Virginia,10,grd,2017,5
908,04,West Virginia,10,grd,2017,2
909,04,East South Central,17,grd,2017,2
910,04,Alabama,17,grd,2017,2
914,04,West South Central,5,grd,2017,1
915,04,Arkansas,4,grd,2017,1
916,04,Louisiana,1,grd,2017,0
919,04,Mountain,86,grd,2017,14
920,04,Arizona,17,grd,2017,4
921,04,Colorado,33,grd,2017,6
922,04,Idaho,11,grd,2017,1
923,04,Montana,3,grd,2017,1
924,04,Nevada,2,grd,2017,0
925,04,New Mexico,6,grd,2017,0
926,04,Utah,11,grd,2017,1
927,04,Wyoming,3,grd,2017,1
928,04,Pacific,196,grd,2017,81
930,04,California,177,grd,2017,77
932,04,Oregon,9,grd,2017,2
933,04,Washington,1,grd,2017,0
934,04,American Samoa,0,grd,2017,0
935,04,Commonwealth of Northern Mariana Islands,0,grd,2017,0
937,04,Puerto Rico,0,grd,2017,0
938,04,U.S. Virgin Islands,0,grd,2017,0
939,04,United States,364,lgn,2017,73
940,04,New England,15,lgn,2017,3
941,04,Connecticut,3,lgn,2017,1
942,04,Maine,1,lgn,2017,0
943,04,Massachusetts,6,lgn,2017,1
944,04,New Hampshire,4,lgn,2017,0
945,04,Rhode Island,1,lgn,2017,1
946,04,Vermont,0,lgn,2017,0
947,04,Middle Atlantic,69,lgn,2017,15
948,04,New Jersey,7,lgn,2017,1
949,04,New York (excluding New York City),15,lgn,2017,6
950,04,New York City,27,lgn,2017,5
951,04,Pennsylvania,20,lgn,2017,3
952,04,East North Central,74,lgn,2017,8
953,04,Illinois,14,lgn,2017,1
954,04,Indiana,5,lgn,2017,0
955,04,Michigan,14,lgn,2017,3
956,04,Ohio,39,lgn,2017,4
957,04,Wisconsin,2,lgn,2017,0
958,04,West North Central,19,lgn,2017,2
959,04,Iowa,3,lgn,2017,0
960,04,Kansas,1,lgn,2017,0
961,04,Minnesota,6,lgn,2017,1
962,04,Missouri,6,lgn,2017,1
963,04,Nebraska,3,lgn,2017,0
964,04,North Dakota,0,lgn,2017,0
965,04,South Dakota,0,lgn,2017,0
966,04,South Atlantic,65,lgn,2017,19
967,04,Delaware,2,lgn,2017,1
968,04,District of Columbia,0,lgn,2017,0
969,04,Florida,25,lgn,2017,6
970,04,Georgia,10,lgn,2017,3
971,04,Maryland,11,lgn,2017,4
972,04,North Carolina,8,lgn,2017,3
973,04,South Carolina,3,lgn,2017,0
974,04,Virginia,2,lgn,2017,0
975,04,West Virginia,4,lgn,2017,2
976,04,East South Central,23,lgn,2017,3
977,04,Alabama,5,lgn,2017,1
978,04,Kentucky,8,lgn,2017,1
979,04,Mississippi,0,lgn,2017,0
980,04,Tennessee,10,lgn,2017,1
981,04,West South Central,14,lgn,2017,3
982,04,Arkansas,2,lgn,2017,0
983,04,Louisiana,2,lgn,2017,0
984,04,Oklahoma,0,lgn,2017,0
985,04,Texas,10,lgn,2017,3
986,04,Mountain,16,lgn,2017,2
987,04,Arizona,8,lgn,2017,2
988,04,Colorado,2,lgn,2017,0
989,04,Idaho,0,lgn,2017,0
990,04,Montana,2,lgn,2017,0
991,04,Nevada,0,lgn,2017,0
992,04,New Mexico,1,lgn,2017,0
993,04,Utah,2,lgn,2017,0
994,04,Wyoming,1,lgn,2017,0
995,04,Pacific,69,lgn,2017,18
997,04,California,66,lgn,2017,17
999,04,Oregon,3,lgn,2017,1
1000,04,Washington,0,lgn,2017,0
1002,04,Commonwealth of Northern Mariana Islands,0,lgn,2017,0
1004,04,Puerto Rico,1,lgn,2017,0
1005,04,U.S. Virgin Islands,0,lgn,2017,0
1006,04,United States,972,shig,2017,312
1007,04,New England,26,shig,2017,5
1008,04,Connecticut,7,shig,2017,2
1009,04,Maine,0,shig,2017,0
1010,04,Massachusetts,14,shig,2017,2
1011,04,New Hampshire,3,shig,2017,0
1012,04,Rhode Island,1,shig,2017,1
1013,04,Vermont,1,shig,2017,0
1014,04,Middle Atlantic,98,shig,2017,33
1015,04,New Jersey,27,shig,2017,7
1016,04,New York (excluding New York City),6,shig,2017,1
1017,04,New York City,29,shig,2017,11
1018,04,Pennsylvania,36,shig,2017,14
1019,04,East North Central,188,shig,2017,68
1020,04,Illinois,19,shig,2017,7
1021,04,Indiana,8,shig,2017,2
1022,04,Michigan,31,shig,2017,13
1023,04,Ohio,86,shig,2017,30
1024,04,Wisconsin,44,shig,2017,16
1025,04,West North Central,66,shig,2017,26
1026,04,Iowa,9,shig,2017,3
1027,04,Kansas,29,shig,2017,17
1028,04,Minnesota,0,shig,2017,0
1029,04,Missouri,23,shig,2017,5
