rowid,week,location,num_cases,pathogen,year,current_week
7636,25,New Jersey,171,grd,2018,4
7637,25,New York (excluding New York City),307,grd,2018,20
7638,25,New York City,509,grd,2018,21
7639,25,Pennsylvania,206,grd,2018,8
7640,25,East North Central,667,grd,2018,22
7642,25,Indiana,79,grd,2018,2
7643,25,Michigan,172,grd,2018,8
7644,25,Ohio,194,grd,2018,5
7645,25,Wisconsin,222,grd,2018,7
7646,25,West North Central,567,grd,2018,30
7647,25,Iowa,113,grd,2018,5
7648,25,Kansas,51,grd,2018,3
7649,25,Minnesota,178,grd,2018,11
7650,25,Missouri,103,grd,2018,3
7651,25,Nebraska,53,grd,2018,1
7652,25,North Dakota,25,grd,2018,3
7653,25,South Dakota,44,grd,2018,4
7654,25,South Atlantic,1223,grd,2018,45
7655,25,Delaware,12,grd,2018,2
7656,25,District of Columbia,31,grd,2018,0
7657,25,Florida,500,grd,2018,17
7658,25,Georgia,309,grd,2018,13
7659,25,Maryland,69,grd,2018,2
7661,25,South Carolina,115,grd,2018,3
7662,25,Virginia,130,grd,2018,7
7663,25,West Virginia,57,grd,2018,1
7664,25,East South Central,88,grd,2018,5
7665,25,Alabama,88,grd,2018,5
7669,25,West South Central,112,grd,2018,4
7670,25,Arkansas,40,grd,2018,0
7671,25,Louisiana,72,grd,2018,4
7674,25,Mountain,551,grd,2018,29
7675,25,Arizona,74,grd,2018,5
7676,25,Colorado,224,grd,2018,12
7677,25,Idaho,55,grd,2018,3
7678,25,Montana,31,grd,2018,1
7679,25,Nevada,32,grd,2018,2
7680,25,New Mexico,26,grd,2018,1
7681,25,Utah,93,grd,2018,4
7682,25,Wyoming,16,grd,2018,1
7683,25,Pacific,1562,grd,2018,58
7685,25,California,1350,grd,2018,47
7687,25,Oregon,165,grd,2018,8
7688,25,Washington,0,grd,2018,0
7689,25,U.S. Residents excluding U.S. Territories,2532,lgn,2018,292
7690,25,New England,143,lgn,2018,10
7691,25,Connecticut,38,lgn,2018,4
7692,25,Maine,4,lgn,2018,0
7693,25,Massachusetts,75,lgn,2018,3
7694,25,New Hampshire,12,lgn,2018,1
7695,25,Rhode Island,8,lgn,2018,2
7696,25,Vermont,6,lgn,2018,0
7697,25,Middle Atlantic,449,lgn,2018,47
7698,25,New Jersey,77,lgn,2018,4
7699,25,New York (excluding New York City),132,lgn,2018,17
7700,25,New York City,110,lgn,2018,9
7701,25,Pennsylvania,130,lgn,2018,17
7702,25,East North Central,592,lgn,2018,109
7703,25,Illinois,151,lgn,2018,29
7704,25,Indiana,62,lgn,2018,11
7705,25,Michigan,115,lgn,2018,17
7706,25,Ohio,196,lgn,2018,37
7707,25,Wisconsin,68,lgn,2018,15
7708,25,West North Central,126,lgn,2018,21
7709,25,Iowa,17,lgn,2018,4
7710,25,Kansas,7,lgn,2018,2
7711,25,Minnesota,43,lgn,2018,8
7712,25,Missouri,44,lgn,2018,5
7713,25,Nebraska,5,lgn,2018,0
7714,25,North Dakota,4,lgn,2018,2
7715,25,South Dakota,6,lgn,2018,0
7716,25,South Atlantic,586,lgn,2018,59
7717,25,Delaware,9,lgn,2018,0
7718,25,District of Columbia,19,lgn,2018,0
7719,25,Florida,197,lgn,2018,12
7720,25,Georgia,81,lgn,2018,6
7721,25,Maryland,104,lgn,2018,19
7722,25,North Carolina,63,lgn,2018,5
7723,25,South Carolina,19,lgn,2018,4
7724,25,Virginia,73,lgn,2018,12
7725,25,West Virginia,21,lgn,2018,1
7726,25,East South Central,145,lgn,2018,16
7727,25,Alabama,18,lgn,2018,3
7728,25,Kentucky,35,lgn,2018,3
7729,25,Mississippi,22,lgn,2018,0
7730,25,Tennessee,70,lgn,2018,10
7731,25,West South Central,168,lgn,2018,16
7732,25,Arkansas,17,lgn,2018,0
7733,25,Louisiana,11,lgn,2018,2
7734,25,Oklahoma,6,lgn,2018,1
7735,25,Texas,134,lgn,2018,13
7736,25,Mountain,97,lgn,2018,8
7737,25,Arizona,31,lgn,2018,3
7738,25,Colorado,32,lgn,2018,3
7739,25,Idaho,8,lgn,2018,1
7740,25,Montana,4,lgn,2018,0
7741,25,Nevada,5,lgn,2018,0
7742,25,New Mexico,6,lgn,2018,1
7743,25,Utah,11,lgn,2018,0
7744,25,Wyoming,0,lgn,2018,0
7745,25,Pacific,226,lgn,2018,6
7747,25,California,202,lgn,2018,6
7749,25,Oregon,14,lgn,2018,0
7750,25,Washington,0,lgn,2018,0
7503,25,U.S. Residents excluding U.S. Territories,6362,shig,2018,327
7504,25,New England,122,shig,2018,9
7505,25,Connecticut,35,shig,2018,5
7506,25,Maine,3,shig,2018,0
7507,25,Massachusetts,63,shig,2018,3
7508,25,New Hampshire,1,shig,2018,0
7509,25,Rhode Island,14,shig,2018,1
7510,25,Vermont,6,shig,2018,0
7511,25,Middle Atlantic,865,shig,2018,55
7512,25,New Jersey,269,shig,2018,9
7513,25,New York (excluding New York City),164,shig,2018,24
7514,25,New York City,349,shig,2018,20
7515,25,Pennsylvania,83,shig,2018,2
7516,25,East North Central,665,shig,2018,20
7517,25,Illinois,186,shig,2018,7
7518,25,Indiana,69,shig,2018,1
7519,25,Michigan,71,shig,2018,1
7520,25,Ohio,263,shig,2018,8
7521,25,Wisconsin,76,shig,2018,3
7522,25,West North Central,483,shig,2018,14
7523,25,Iowa,45,shig,2018,4
7524,25,Kansas,72,shig,2018,1
7525,25,Minnesota,102,shig,2018,2
7526,25,Missouri,221,shig,2018,4
7527,25,Nebraska,25,shig,2018,1
7528,25,North Dakota,3,shig,2018,1
7529,25,South Dakota,15,shig,2018,1
7530,25,South Atlantic,1417,shig,2018,67
7531,25,Delaware,11,shig,2018,0
7532,25,District of Columbia,41,shig,2018,5
7533,25,Florida,683,shig,2018,26
7534,25,Georgia,194,shig,2018,14
7535,25,Maryland,84,shig,2018,7
7536,25,North Carolina,122,shig,2018,8
7537,25,South Carolina,187,shig,2018,5
7538,25,Virginia,87,shig,2018,2
7539,25,West Virginia,8,shig,2018,0
7540,25,East South Central,361,shig,2018,21
7541,25,Alabama,123,shig,2018,9
7542,25,Kentucky,41,shig,2018,3
7543,25,Mississippi,104,shig,2018,3
7544,25,Tennessee,93,shig,2018,6
7545,25,West South Central,630,shig,2018,40
7546,25,Arkansas,69,shig,2018,3
7547,25,Louisiana,105,shig,2018,4
7548,25,Oklahoma,30,shig,2018,6
7549,25,Texas,426,shig,2018,27
7550,25,Mountain,392,shig,2018,24
7551,25,Arizona,174,shig,2018,13
7552,25,Colorado,101,shig,2018,3
7553,25,Idaho,17,shig,2018,1
7554,25,Montana,5,shig,2018,0
7555,25,Nevada,45,shig,2018,1
7556,25,New Mexico,25,shig,2018,2
7557,25,Utah,24,shig,2018,4
7558,25,Wyoming,1,shig,2018,0
7559,25,Pacific,1427,shig,2018,77
7561,25,California,1262,shig,2018,72
7563,25,Oregon,74,shig,2018,2
7564,25,Washington,0,shig,2018,0
7255,24,U.S. Residents excluding U.S. Territories,4116,crypto,2018,251
7256,24,New England,232,crypto,2018,13
7257,24,Connecticut,21,crypto,2018,2
7258,24,Maine,17,crypto,2018,0
7259,24,Massachusetts,83,crypto,2018,9
7260,24,New Hampshire,29,crypto,2018,2
7261,24,Rhode Island,67,crypto,2018,0
7262,24,Vermont,15,crypto,2018,0
7263,24,Middle Atlantic,323,crypto,2018,18
7264,24,New Jersey,46,crypto,2018,3
7265,24,New York (excluding New York City),64,crypto,2018,1
7266,24,New York City,63,crypto,2018,5
7267,24,Pennsylvania,150,crypto,2018,9
7268,24,East North Central,855,crypto,2018,55
7269,24,Illinois,118,crypto,2018,12
7270,24,Indiana,108,crypto,2018,12
7271,24,Michigan,125,crypto,2018,5
7272,24,Ohio,257,crypto,2018,14
7273,24,Wisconsin,247,crypto,2018,12
7274,24,West North Central,731,crypto,2018,56
7275,24,Iowa,267,crypto,2018,20
7276,24,Kansas,32,crypto,2018,2
7277,24,Minnesota,143,crypto,2018,11
7278,24,Missouri,116,crypto,2018,5
7279,24,Nebraska,68,crypto,2018,7
7280,24,North Dakota,22,crypto,2018,2
7281,24,South Dakota,83,crypto,2018,9
7282,24,South Atlantic,658,crypto,2018,29
7283,24,Delaware,14,crypto,2018,2
7284,24,District of Columbia,17,crypto,2018,0
7285,24,Florida,210,crypto,2018,9
7286,24,Georgia,112,crypto,2018,4
7287,24,Maryland,21,crypto,2018,0
7288,24,North Carolina,80,crypto,2018,6
7289,24,South Carolina,49,crypto,2018,1
7290,24,Virginia,131,crypto,2018,7
7291,24,West Virginia,24,crypto,2018,0
7292,24,East South Central,257,crypto,2018,10
7293,24,Alabama,67,crypto,2018,3
7294,24,Kentucky,56,crypto,2018,1
7295,24,Mississippi,35,crypto,2018,2
7296,24,Tennessee,99,crypto,2018,4
7297,24,West South Central,352,crypto,2018,26
7298,24,Arkansas,31,crypto,2018,1
7299,24,Louisiana,63,crypto,2018,6
7300,24,Oklahoma,33,crypto,2018,1
7301,24,Texas,225,crypto,2018,18
7302,24,Mountain,295,crypto,2018,22
7303,24,Arizona,48,crypto,2018,5
7304,24,Colorado,69,crypto,2018,5
7305,24,Idaho,41,crypto,2018,4
7306,24,Montana,43,crypto,2018,2
7307,24,Nevada,6,crypto,2018,0
7308,24,New Mexico,30,crypto,2018,3
7309,24,Utah,53,crypto,2018,2
7310,24,Wyoming,5,crypto,2018,1
7311,24,Pacific,413,crypto,2018,22
7313,24,California,228,crypto,2018,15
7315,24,Oregon,176,crypto,2018,7
7316,24,Washington,0,crypto,2018,0
7193,24,U.S. Residents excluding U.S. Territories,5646,stec,2018,410
7194,24,New England,183,stec,2018,11
7195,24,Connecticut,50,stec,2018,6
7196,24,Maine,18,stec,2018,2
7197,24,Massachusetts,66,stec,2018,1
7198,24,New Hampshire,16,stec,2018,0
7199,24,Rhode Island,17,stec,2018,2
7200,24,Vermont,16,stec,2018,0
7201,24,Middle Atlantic,539,stec,2018,33
7202,24,New Jersey,68,stec,2018,1
7203,24,New York (excluding New York City),125,stec,2018,11
7204,24,New York City,172,stec,2018,7
7205,24,Pennsylvania,174,stec,2018,14
7206,24,East North Central,783,stec,2018,67
7207,24,Illinois,192,stec,2018,11
7208,24,Indiana,81,stec,2018,12
7209,24,Michigan,96,stec,2018,5
7210,24,Ohio,206,stec,2018,23
7211,24,Wisconsin,208,stec,2018,16
7212,24,West North Central,854,stec,2018,77
7213,24,Iowa,181,stec,2018,23
7214,24,Kansas,99,stec,2018,6
7215,24,Minnesota,224,stec,2018,15
7216,24,Missouri,143,stec,2018,9
7217,24,Nebraska,84,stec,2018,10
7218,24,North Dakota,30,stec,2018,4
7219,24,South Dakota,93,stec,2018,10
7220,24,South Atlantic,902,stec,2018,63
7221,24,Delaware,4,stec,2018,0
7222,24,District of Columbia,8,stec,2018,0
7223,24,Florida,356,stec,2018,19
7224,24,Georgia,66,stec,2018,3
7225,24,Maryland,86,stec,2018,4
7226,24,North Carolina,157,stec,2018,16
7227,24,South Carolina,69,stec,2018,3
7228,24,Virginia,128,stec,2018,15
7229,24,West Virginia,28,stec,2018,3
7230,24,East South Central,292,stec,2018,19
7231,24,Alabama,41,stec,2018,1
7232,24,Kentucky,53,stec,2018,4
7233,24,Mississippi,51,stec,2018,3
7234,24,Tennessee,147,stec,2018,11
7235,24,West South Central,579,stec,2018,41
7236,24,Arkansas,45,stec,2018,3
7237,24,Louisiana,41,stec,2018,1
7238,24,Oklahoma,47,stec,2018,6
7239,24,Texas,446,stec,2018,31
7240,24,Mountain,547,stec,2018,51
7241,24,Arizona,132,stec,2018,12
7242,24,Colorado,164,stec,2018,16
7243,24,Idaho,60,stec,2018,4
7244,24,Montana,48,stec,2018,5
7245,24,Nevada,14,stec,2018,2
7246,24,New Mexico,45,stec,2018,2
7247,24,Utah,74,stec,2018,8
7248,24,Wyoming,10,stec,2018,2
7249,24,Pacific,967,stec,2018,48
7251,24,California,813,stec,2018,40
7253,24,Oregon,133,stec,2018,7
7254,24,Washington,0,stec,2018,0
7317,24,U.S. Residents excluding U.S. Territories,6140,grd,2018,276
7318,24,New England,423,grd,2018,18
7319,24,Connecticut,78,grd,2018,3
7320,24,Maine,45,grd,2018,2
7321,24,Massachusetts,236,grd,2018,10
7322,24,New Hampshire,43,grd,2018,2
7323,24,Rhode Island,21,grd,2018,1
7325,24,Middle Atlantic,1140,grd,2018,47
7326,24,New Jersey,167,grd,2018,7
7327,24,New York (excluding New York City),287,grd,2018,13
7328,24,New York City,488,grd,2018,23
7329,24,Pennsylvania,198,grd,2018,4
7330,24,East North Central,645,grd,2018,20
7332,24,Indiana,77,grd,2018,2
7333,24,Michigan,164,grd,2018,4
7334,24,Ohio,189,grd,2018,3
7335,24,Wisconsin,215,grd,2018,11
7336,24,West North Central,537,grd,2018,39
7337,24,Iowa,108,grd,2018,9
7338,24,Kansas,48,grd,2018,4
7339,24,Minnesota,167,grd,2018,9
7340,24,Missouri,100,grd,2018,7
7341,24,Nebraska,52,grd,2018,5
7342,24,North Dakota,22,grd,2018,3
7343,24,South Dakota,40,grd,2018,2
7344,24,South Atlantic,1178,grd,2018,57
7345,24,Delaware,10,grd,2018,1
7346,24,District of Columbia,31,grd,2018,2
7347,24,Florida,483,grd,2018,26
7348,24,Georgia,296,grd,2018,15
7349,24,Maryland,67,grd,2018,1
7351,24,South Carolina,112,grd,2018,6
7352,24,Virginia,123,grd,2018,6
7353,24,West Virginia,56,grd,2018,0
7354,24,East South Central,83,grd,2018,2
7355,24,Alabama,83,grd,2018,2
7359,24,West South Central,108,grd,2018,6
7360,24,Arkansas,40,grd,2018,4
7361,24,Louisiana,68,grd,2018,2
7364,24,Mountain,522,grd,2018,36
7365,24,Arizona,69,grd,2018,8
7366,24,Colorado,212,grd,2018,14
7367,24,Idaho,52,grd,2018,4
7368,24,Montana,30,grd,2018,1
7369,24,Nevada,30,grd,2018,0
7370,24,New Mexico,25,grd,2018,3
7371,24,Utah,89,grd,2018,5
7372,24,Wyoming,15,grd,2018,1
7373,24,Pacific,1504,grd,2018,51
7375,24,California,1303,grd,2018,41
7377,24,Oregon,157,grd,2018,9
7378,24,Washington,0,grd,2018,0
7379,24,U.S. Residents excluding U.S. Territories,2240,lgn,2018,289
7380,24,New England,133,lgn,2018,17
7381,24,Connecticut,34,lgn,2018,1
7382,24,Maine,4,lgn,2018,0
7383,24,Massachusetts,72,lgn,2018,13
7384,24,New Hampshire,11,lgn,2018,3
7385,24,Rhode Island,6,lgn,2018,0
7386,24,Vermont,6,lgn,2018,0
7387,24,Middle Atlantic,402,lgn,2018,70
7388,24,New Jersey,73,lgn,2018,8
7389,24,New York (excluding New York City),115,lgn,2018,16
7390,24,New York City,101,lgn,2018,30
7391,24,Pennsylvania,113,lgn,2018,16
7392,24,East North Central,483,lgn,2018,79
7393,24,Illinois,122,lgn,2018,27
7394,24,Indiana,51,lgn,2018,6
7395,24,Michigan,98,lgn,2018,12
7396,24,Ohio,159,lgn,2018,24
7397,24,Wisconsin,53,lgn,2018,10
7398,24,West North Central,105,lgn,2018,10
7399,24,Iowa,13,lgn,2018,2
7400,24,Kansas,5,lgn,2018,0
7401,24,Minnesota,35,lgn,2018,3
7402,24,Missouri,39,lgn,2018,1
7403,24,Nebraska,5,lgn,2018,2
7404,24,North Dakota,2,lgn,2018,0
7405,24,South Dakota,6,lgn,2018,2
7406,24,South Atlantic,527,lgn,2018,76
7407,24,Delaware,9,lgn,2018,1
7408,24,District of Columbia,19,lgn,2018,14
7409,24,Florida,185,lgn,2018,12
7410,24,Georgia,75,lgn,2018,6
7411,24,Maryland,85,lgn,2018,20
7412,24,North Carolina,58,lgn,2018,2
7413,24,South Carolina,15,lgn,2018,5
7414,24,Virginia,61,lgn,2018,11
7415,24,West Virginia,20,lgn,2018,5
7416,24,East South Central,129,lgn,2018,15
7417,24,Alabama,15,lgn,2018,4
7418,24,Kentucky,32,lgn,2018,2
7419,24,Mississippi,22,lgn,2018,1
7420,24,Tennessee,60,lgn,2018,8
7421,24,West South Central,152,lgn,2018,7
7422,24,Arkansas,17,lgn,2018,1
7423,24,Louisiana,9,lgn,2018,1
7424,24,Oklahoma,5,lgn,2018,0
7425,24,Texas,121,lgn,2018,5
7426,24,Mountain,89,lgn,2018,4
7427,24,Arizona,28,lgn,2018,2
7428,24,Colorado,29,lgn,2018,2
7429,24,Idaho,7,lgn,2018,0
7430,24,Montana,4,lgn,2018,0
7431,24,Nevada,5,lgn,2018,0
7432,24,New Mexico,5,lgn,2018,0
7433,24,Utah,11,lgn,2018,0
7434,24,Wyoming,0,lgn,2018,0
7435,24,Pacific,220,lgn,2018,11
7437,24,California,196,lgn,2018,9
7439,24,Oregon,14,lgn,2018,1
7440,24,Washington,0,lgn,2018,0
7193,24,U.S. Residents excluding U.S. Territories,6035,shig,2018,344
7194,24,New England,113,shig,2018,1
7195,24,Connecticut,30,shig,2018,1
7196,24,Maine,3,shig,2018,0
7197,24,Massachusetts,60,shig,2018,0
7198,24,New Hampshire,1,shig,2018,0
7199,24,Rhode Island,13,shig,2018,0
7200,24,Vermont,6,shig,2018,0
7201,24,Middle Atlantic,810,shig,2018,51
7202,24,New Jersey,260,shig,2018,9
7203,24,New York (excluding New York City),140,shig,2018,12
7204,24,New York City,329,shig,2018,22
7205,24,Pennsylvania,81,shig,2018,8
7206,24,East North Central,645,shig,2018,32
7207,24,Illinois,179,shig,2018,11
7208,24,Indiana,68,shig,2018,3
7209,24,Michigan,70,shig,2018,3
7210,24,Ohio,255,shig,2018,11
7211,24,Wisconsin,73,shig,2018,4
7212,24,West North Central,469,shig,2018,23
7213,24,Iowa,41,shig,2018,4
7214,24,Kansas,71,shig,2018,4
7215,24,Minnesota,100,shig,2018,3
7216,24,Missouri,217,shig,2018,8
7217,24,Nebraska,24,shig,2018,3
7218,24,North Dakota,2,shig,2018,0
7219,24,South Dakota,14,shig,2018,1
7220,24,South Atlantic,1350,shig,2018,85
7221,24,Delaware,11,shig,2018,1
7222,24,District of Columbia,36,shig,2018,1
7223,24,Florida,657,shig,2018,43
7224,24,Georgia,180,shig,2018,15
7225,24,Maryland,77,shig,2018,2
7226,24,North Carolina,114,shig,2018,8
7227,24,South Carolina,182,shig,2018,9
7228,24,Virginia,85,shig,2018,6
7229,24,West Virginia,8,shig,2018,0
7230,24,East South Central,340,shig,2018,15
7231,24,Alabama,114,shig,2018,2
7232,24,Kentucky,38,shig,2018,0
7233,24,Mississippi,101,shig,2018,7
7234,24,Tennessee,87,shig,2018,6
7235,24,West South Central,590,shig,2018,56
7236,24,Arkansas,66,shig,2018,8
7237,24,Louisiana,101,shig,2018,6
7238,24,Oklahoma,24,shig,2018,5
7239,24,Texas,399,shig,2018,37
7240,24,Mountain,368,shig,2018,24
7241,24,Arizona,161,shig,2018,15
7242,24,Colorado,98,shig,2018,4
7243,24,Idaho,16,shig,2018,0
7244,24,Montana,5,shig,2018,1
7245,24,Nevada,44,shig,2018,1
7246,24,New Mexico,23,shig,2018,2
7247,24,Utah,20,shig,2018,1
7248,24,Wyoming,1,shig,2018,0
7249,24,Pacific,1350,shig,2018,57
7251,24,California,1190,shig,2018,50
7253,24,Oregon,72,shig,2018,5
7254,24,Washington,0,shig,2018,0
6945,23,U.S. Residents excluding U.S. Territories,3865,crypto,2018,232
6946,23,New England,219,crypto,2018,6
6947,23,Connecticut,19,crypto,2018,1
6948,23,Maine,17,crypto,2018,0
6949,23,Massachusetts,74,crypto,2018,3
6950,23,New Hampshire,27,crypto,2018,1
6951,23,Rhode Island,67,crypto,2018,0
6952,23,Vermont,15,crypto,2018,1
6953,23,Middle Atlantic,305,crypto,2018,15
6954,23,New Jersey,43,crypto,2018,3
6955,23,New York (excluding New York City),63,crypto,2018,3
6956,23,New York City,58,crypto,2018,1
6957,23,Pennsylvania,141,crypto,2018,8
6958,23,East North Central,800,crypto,2018,63
6959,23,Illinois,106,crypto,2018,10
6960,23,Indiana,96,crypto,2018,10
6961,23,Michigan,120,crypto,2018,11
6962,23,Ohio,243,crypto,2018,15
6963,23,Wisconsin,235,crypto,2018,17
6964,23,West North Central,675,crypto,2018,36
6965,23,Iowa,247,crypto,2018,17
6966,23,Kansas,30,crypto,2018,2
6967,23,Minnesota,132,crypto,2018,4
6968,23,Missouri,111,crypto,2018,5
6969,23,Nebraska,61,crypto,2018,5
6970,23,North Dakota,20,crypto,2018,0
6971,23,South Dakota,74,crypto,2018,3
6972,23,South Atlantic,629,crypto,2018,45
6973,23,Delaware,12,crypto,2018,1
6974,23,District of Columbia,17,crypto,2018,1
6975,23,Florida,201,crypto,2018,3
6976,23,Georgia,108,crypto,2018,6
6977,23,Maryland,21,crypto,2018,2
6978,23,North Carolina,74,crypto,2018,8
6979,23,South Carolina,48,crypto,2018,5
6980,23,Virginia,124,crypto,2018,14
6981,23,West Virginia,24,crypto,2018,5
6982,23,East South Central,247,crypto,2018,12
6983,23,Alabama,64,crypto,2018,2
6984,23,Kentucky,55,crypto,2018,6
6985,23,Mississippi,33,crypto,2018,3
6986,23,Tennessee,95,crypto,2018,1
6987,23,West South Central,326,crypto,2018,18
6988,23,Arkansas,30,crypto,2018,1
6989,23,Louisiana,57,crypto,2018,3
6990,23,Oklahoma,32,crypto,2018,3
6991,23,Texas,207,crypto,2018,11
6992,23,Mountain,273,crypto,2018,21
6993,23,Arizona,43,crypto,2018,4
6994,23,Colorado,64,crypto,2018,4
6995,23,Idaho,37,crypto,2018,3
6996,23,Montana,41,crypto,2018,4
6997,23,Nevada,6,crypto,2018,2
6998,23,New Mexico,27,crypto,2018,1
6999,23,Utah,51,crypto,2018,3
7000,23,Wyoming,4,crypto,2018,0
7001,23,Pacific,391,crypto,2018,16
7003,23,California,213,crypto,2018,10
7005,23,Oregon,169,crypto,2018,6
7006,23,Washington,0,crypto,2018,0
6883,23,U.S. Residents excluding U.S. Territories,5236,stec,2018,413
6884,23,New England,172,stec,2018,9
6885,23,Connecticut,44,stec,2018,2
6886,23,Maine,16,stec,2018,0
6887,23,Massachusetts,65,stec,2018,2
6888,23,New Hampshire,16,stec,2018,3
6889,23,Rhode Island,15,stec,2018,1
6890,23,Vermont,16,stec,2018,1
6891,23,Middle Atlantic,506,stec,2018,41
6892,23,New Jersey,67,stec,2018,4
6893,23,New York (excluding New York City),114,stec,2018,11
6894,23,New York City,165,stec,2018,16
6895,23,Pennsylvania,160,stec,2018,10
6896,23,East North Central,716,stec,2018,44
6897,23,Illinois,181,stec,2018,13
6898,23,Indiana,69,stec,2018,7
6899,23,Michigan,91,stec,2018,7
6900,23,Ohio,183,stec,2018,6
6901,23,Wisconsin,192,stec,2018,11
6902,23,West North Central,777,stec,2018,75
6903,23,Iowa,158,stec,2018,21
6904,23,Kansas,93,stec,2018,18
6905,23,Minnesota,209,stec,2018,11
6906,23,Missouri,134,stec,2018,13
6907,23,Nebraska,74,stec,2018,7
6908,23,North Dakota,26,stec,2018,1
6909,23,South Dakota,83,stec,2018,4
6910,23,South Atlantic,839,stec,2018,62
6911,23,Delaware,4,stec,2018,0
6912,23,District of Columbia,8,stec,2018,0
6913,23,Florida,337,stec,2018,16
6914,23,Georgia,63,stec,2018,6
6915,23,Maryland,82,stec,2018,8
6916,23,North Carolina,141,stec,2018,11
6917,23,South Carolina,66,stec,2018,4
6918,23,Virginia,113,stec,2018,12
6919,23,West Virginia,25,stec,2018,5
6920,23,East South Central,273,stec,2018,24
6921,23,Alabama,40,stec,2018,4
6922,23,Kentucky,49,stec,2018,4
6923,23,Mississippi,48,stec,2018,0
6924,23,Tennessee,136,stec,2018,16
6925,23,West South Central,538,stec,2018,65
6926,23,Arkansas,42,stec,2018,8
6927,23,Louisiana,40,stec,2018,11
6928,23,Oklahoma,41,stec,2018,5
6929,23,Texas,415,stec,2018,41
6930,23,Mountain,496,stec,2018,39
6931,23,Arizona,120,stec,2018,10
6932,23,Colorado,148,stec,2018,7
6933,23,Idaho,56,stec,2018,3
6934,23,Montana,43,stec,2018,2
6935,23,Nevada,12,stec,2018,2
6936,23,New Mexico,43,stec,2018,6
6937,23,Utah,66,stec,2018,7
6938,23,Wyoming,8,stec,2018,2
6939,23,Pacific,919,stec,2018,54
6941,23,California,773,stec,2018,45
6943,23,Oregon,126,stec,2018,8
6944,23,Washington,0,stec,2018,0
7007,23,U.S. Residents excluding U.S. Territories,5864,grd,2018,295
7008,23,New England,405,grd,2018,18
7009,23,Connecticut,75,grd,2018,1
7010,23,Maine,43,grd,2018,3
7011,23,Massachusetts,226,grd,2018,10
7012,23,New Hampshire,41,grd,2018,2
7013,23,Rhode Island,20,grd,2018,2
7015,23,Middle Atlantic,1093,grd,2018,98
7016,23,New Jersey,160,grd,2018,4
7017,23,New York (excluding New York City),274,grd,2018,19
7018,23,New York City,465,grd,2018,65
7019,23,Pennsylvania,194,grd,2018,10
7020,23,East North Central,625,grd,2018,16
7022,23,Indiana,75,grd,2018,2
7023,23,Michigan,160,grd,2018,7
7024,23,Ohio,186,grd,2018,0
7025,23,Wisconsin,204,grd,2018,7
7026,23,West North Central,498,grd,2018,33
7027,23,Iowa,99,grd,2018,9
7028,23,Kansas,44,grd,2018,4
7029,23,Minnesota,158,grd,2018,8
7030,23,Missouri,93,grd,2018,7
7031,23,Nebraska,47,grd,2018,1
7032,23,North Dakota,19,grd,2018,2
7033,23,South Dakota,38,grd,2018,2
7034,23,South Atlantic,1121,grd,2018,42
7035,23,Delaware,9,grd,2018,0
7036,23,District of Columbia,29,grd,2018,0
7037,23,Florida,457,grd,2018,19
7038,23,Georgia,281,grd,2018,9
7039,23,Maryland,66,grd,2018,2
7041,23,South Carolina,106,grd,2018,3
7042,23,Virginia,117,grd,2018,5
7043,23,West Virginia,56,grd,2018,4
7044,23,East South Central,81,grd,2018,5
7045,23,Alabama,81,grd,2018,5
7049,23,West South Central,102,grd,2018,7
7050,23,Arkansas,36,grd,2018,2
7051,23,Louisiana,66,grd,2018,5
7054,23,Mountain,486,grd,2018,22
7055,23,Arizona,61,grd,2018,3
7056,23,Colorado,198,grd,2018,16
7057,23,Idaho,48,grd,2018,1
7058,23,Montana,29,grd,2018,0
7059,23,Nevada,30,grd,2018,0
7060,23,New Mexico,22,grd,2018,0
7061,23,Utah,84,grd,2018,2
7062,23,Wyoming,14,grd,2018,0
7063,23,Pacific,1453,grd,2018,54
7065,23,California,1262,grd,2018,47
7067,23,Oregon,148,grd,2018,4
7068,23,Washington,0,grd,2018,0
7069,23,U.S. Residents excluding U.S. Territories,1951,lgn,2018,229
7070,23,New England,116,lgn,2018,6
7071,23,Connecticut,33,lgn,2018,0
7072,23,Maine,4,lgn,2018,0
7073,23,Massachusetts,59,lgn,2018,5
7074,23,New Hampshire,8,lgn,2018,1
7075,23,Rhode Island,6,lgn,2018,0
7076,23,Vermont,6,lgn,2018,0
7077,23,Middle Atlantic,332,lgn,2018,37
7078,23,New Jersey,65,lgn,2018,7
7079,23,New York (excluding New York City),99,lgn,2018,10
7080,23,New York City,71,lgn,2018,7
7081,23,Pennsylvania,97,lgn,2018,13
7082,23,East North Central,404,lgn,2018,45
7083,23,Illinois,95,lgn,2018,5
7084,23,Indiana,45,lgn,2018,6
7085,23,Michigan,86,lgn,2018,5
7086,23,Ohio,135,lgn,2018,24
7087,23,Wisconsin,43,lgn,2018,5
7088,23,West North Central,95,lgn,2018,8
7089,23,Iowa,11,lgn,2018,2
7090,23,Kansas,5,lgn,2018,1
7091,23,Minnesota,32,lgn,2018,2
7092,23,Missouri,38,lgn,2018,2
7093,23,Nebraska,3,lgn,2018,1
7094,23,North Dakota,2,lgn,2018,0
7095,23,South Dakota,4,lgn,2018,0
7096,23,South Atlantic,451,lgn,2018,108
7097,23,Delaware,8,lgn,2018,0
7098,23,District of Columbia,5,lgn,2018,0
7099,23,Florida,173,lgn,2018,10
7100,23,Georgia,69,lgn,2018,69
